kernel_name,size_hints,a_us,b_us,speedup_BoverA,a_config,b_config,config_changed
triton_poi_fused_gelu_0,{'x': 262144},20.441,6.56,3.116,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=4,yes
triton_poi_fused_relu_sigmoid_0,{'x': 65536},20.041,6.44,3.112,XBLOCK=4096 num_warps=4,XBLOCK=256 num_warps=4,yes
triton_poi_fused_tanh_0,{'x': 262144},19.76,6.36,3.1069,XBLOCK=1024 num_warps=4,XBLOCK=1024 num_warps=4,no
triton_per_fused_std_3,"{'x': 1, 'r0_': 1024}",19.88,6.4,3.1062,XBLOCK=1 num_warps=4,R0_BLOCK=dyn waves_per_eu=2 num_warps=4,yes
triton_poi_fused_gelu_0,{'x': 16384},20.121,6.4799999999999995,3.1051,XBLOCK=256 num_warps=1,XBLOCK=512 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 512},20.121,6.4799999999999995,3.1051,XBLOCK=512 num_warps=2,XBLOCK=256 num_warps=4,yes
triton_poi_fused_tanh_0,{'x': 16384},20.361,6.56,3.1038,XBLOCK=4096 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_relu_sigmoid_0,{'x': 4096},19.96,6.44,3.0994,XBLOCK=256 num_warps=1,XBLOCK=256 num_warps=4,yes
triton_poi_fused_silu_0,{'x': 32768},20.081,6.4799999999999995,3.0989,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=8,yes
triton_poi_fused_silu_0,{'x': 2097152},20.681,6.680000000000001,3.096,XBLOCK=512 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_tanh_0,{'x': 32768},19.921,6.44,3.0933,XBLOCK=4096 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_per_fused_exp_sub_sum_3,"{'x': 1, 'r0_': 128}",18.52,6.001,3.0862,XBLOCK=1 num_warps=1,R0_BLOCK=dyn num_warps=1,yes
triton_poi_fused_gelu_0,{'x': 131072},20.121,6.52,3.086,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=4,yes
triton_poi_fused_add_relu_0,{'x': 2097152},20.72,6.720000000000001,3.0833,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_tanh_0,{'x': 65536},19.961,6.4799999999999995,3.0804,XBLOCK=256 num_warps=4,XBLOCK=512 num_warps=8,yes
